"nachname";"vorname";"geburtsdatum";"schuljahr";"abschnitt";"fach";"fachlehrer";"kurs";"kursart";"jahrgaenge";"note";"abiturfach";"wochenstd";"externeschulnr";"zusatzkraft";"wochenstdzusatzkraft";"fehlstd";"unentschfehlstd";"mahnung";"mahndatum"
"Peters";"Tobias";"13.12.2012";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Koch";"Johanna";"18.06.2013";"2025";"2";"D";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Koch";"Johanna";"18.06.2013";"2025";"2";"M";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Koch";"Johanna";"18.06.2013";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Koch";"Johanna";"18.06.2013";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Koch";"Johanna";"18.06.2013";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Meyer";"Christoph";"21.02.2013";"2025";"2";"D";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Meyer";"Christoph";"21.02.2013";"2025";"2";"M";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Meyer";"Christoph";"21.02.2013";"2025";"2";"E";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Meyer";"Christoph";"21.02.2013";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Meyer";"Christoph";"21.02.2013";"2025";"2";"GE";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Koç";"Fatih";"28.12.2013";"2025";"2";"D";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Koç";"Fatih";"28.12.2013";"2025";"2";"M";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Koç";"Fatih";"28.12.2013";"2025";"2";"E";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Koç";"Fatih";"28.12.2013";"2025";"2";"PH";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Koç";"Fatih";"28.12.2013";"2025";"2";"GE";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Aktaş";"Suat";"16.03.2012";"2025";"2";"D";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Aktaş";"Suat";"16.03.2012";"2025";"2";"M";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Aktaş";"Suat";"16.03.2012";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Aktaş";"Suat";"16.03.2012";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Aktaş";"Suat";"16.03.2012";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Schwarz";"Charlotte";"15.08.2012";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Schwarz";"Charlotte";"15.08.2012";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Schwarz";"Charlotte";"15.08.2012";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Schwarz";"Charlotte";"15.08.2012";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Schwarz";"Charlotte";"15.08.2012";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Neumann";"Lukas";"05.07.2013";"2025";"2";"D";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Neumann";"Lukas";"05.07.2013";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Neumann";"Lukas";"05.07.2013";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Neumann";"Lukas";"05.07.2013";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Neumann";"Lukas";"05.07.2013";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Sommer";"René";"08.03.2012";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Sommer";"René";"08.03.2012";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Sommer";"René";"08.03.2012";"2025";"2";"E";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Sommer";"René";"08.03.2012";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Sommer";"René";"08.03.2012";"2025";"2";"GE";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Sarah";"24.04.2013";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Sarah";"24.04.2013";"2025";"2";"M";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Sarah";"24.04.2013";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Sarah";"24.04.2013";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Sarah";"24.04.2013";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Nicole";"16.07.2012";"2025";"2";"D";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Nicole";"16.07.2012";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Nicole";"16.07.2012";"2025";"2";"E";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Nicole";"16.07.2012";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Schmidt";"Nicole";"16.07.2012";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Marinescu";"Sorina";"19.02.2013";"2025";"2";"D";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Marinescu";"Sorina";"19.02.2013";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Marinescu";"Sorina";"19.02.2013";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Marinescu";"Sorina";"19.02.2013";"2025";"2";"PH";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Marinescu";"Sorina";"19.02.2013";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Reuter";"Helga";"25.03.2013";"2025";"2";"D";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Reuter";"Helga";"25.03.2013";"2025";"2";"M";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Reuter";"Helga";"25.03.2013";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Reuter";"Helga";"25.03.2013";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Reuter";"Helga";"25.03.2013";"2025";"2";"GE";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Arslan";"Hilal";"06.02.2013";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Arslan";"Hilal";"06.02.2013";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Arslan";"Hilal";"06.02.2013";"2025";"2";"E";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Arslan";"Hilal";"06.02.2013";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Arslan";"Hilal";"06.02.2013";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Sidorov";"Irina";"27.05.2014";"2025";"2";"D";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Sidorov";"Irina";"27.05.2014";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Sidorov";"Irina";"27.05.2014";"2025";"2";"E";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Sidorov";"Irina";"27.05.2014";"2025";"2";"PH";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Sidorov";"Irina";"27.05.2014";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Braun";"Florian";"21.11.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Braun";"Florian";"21.11.2014";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Braun";"Florian";"21.11.2014";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Braun";"Florian";"21.11.2014";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Braun";"Florian";"21.11.2014";"2025";"2";"GE";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Kai";"06.01.2014";"2025";"2";"D";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Kai";"06.01.2014";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Kai";"06.01.2014";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Kai";"06.01.2014";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Kai";"06.01.2014";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Qasim";"Ziad";"10.11.2013";"2025";"2";"D";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Qasim";"Ziad";"10.11.2013";"2025";"2";"M";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Qasim";"Ziad";"10.11.2013";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Qasim";"Ziad";"10.11.2013";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Qasim";"Ziad";"10.11.2013";"2025";"2";"GE";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Elke";"19.06.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Elke";"19.06.2014";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Elke";"19.06.2014";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Elke";"19.06.2014";"2025";"2";"PH";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Herrmann";"Elke";"19.06.2014";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Becker";"Amelie";"18.05.2013";"2025";"2";"D";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Becker";"Amelie";"18.05.2013";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Becker";"Amelie";"18.05.2013";"2025";"2";"E";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Becker";"Amelie";"18.05.2013";"2025";"2";"PH";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Becker";"Amelie";"18.05.2013";"2025";"2";"GE";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Krause";"Markus";"07.10.2013";"2025";"2";"D";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Krause";"Markus";"07.10.2013";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Krause";"Markus";"07.10.2013";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Krause";"Markus";"07.10.2013";"2025";"2";"PH";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Krause";"Markus";"07.10.2013";"2025";"2";"GE";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Schneider";"Moritz";"02.06.2013";"2025";"2";"D";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Schneider";"Moritz";"02.06.2013";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Schneider";"Moritz";"02.06.2013";"2025";"2";"E";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Schneider";"Moritz";"02.06.2013";"2025";"2";"PH";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Schneider";"Moritz";"02.06.2013";"2025";"2";"GE";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Moreno";"Rosa";"14.12.2013";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Moreno";"Rosa";"14.12.2013";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Moreno";"Rosa";"14.12.2013";"2025";"2";"E";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Moreno";"Rosa";"14.12.2013";"2025";"2";"PH";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Moreno";"Rosa";"14.12.2013";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Albrecht";"Niklas";"20.03.2013";"2025";"2";"D";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Albrecht";"Niklas";"20.03.2013";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Albrecht";"Niklas";"20.03.2013";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Albrecht";"Niklas";"20.03.2013";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Albrecht";"Niklas";"20.03.2013";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Fuchs";"Paul";"08.04.2014";"2025";"2";"D";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Fuchs";"Paul";"08.04.2014";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Fuchs";"Paul";"08.04.2014";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Fuchs";"Paul";"08.04.2014";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Fuchs";"Paul";"08.04.2014";"2025";"2";"GE";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Sommer";"Katharina";"26.08.2013";"2025";"2";"D";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Sommer";"Katharina";"26.08.2013";"2025";"2";"M";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Sommer";"Katharina";"26.08.2013";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Sommer";"Katharina";"26.08.2013";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Sommer";"Katharina";"26.08.2013";"2025";"2";"GE";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Savchenko";"Vasyl";"24.03.2014";"2025";"2";"D";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Savchenko";"Vasyl";"24.03.2014";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Savchenko";"Vasyl";"24.03.2014";"2025";"2";"E";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Savchenko";"Vasyl";"24.03.2014";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Savchenko";"Vasyl";"24.03.2014";"2025";"2";"GE";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Haddad";"Rima";"23.07.2013";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Haddad";"Rima";"23.07.2013";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Haddad";"Rima";"23.07.2013";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Haddad";"Rima";"23.07.2013";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Haddad";"Rima";"23.07.2013";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Wagner";"Robert";"27.05.2013";"2025";"2";"D";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Wagner";"Robert";"27.05.2013";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Wagner";"Robert";"27.05.2013";"2025";"2";"E";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Wagner";"Robert";"27.05.2013";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Wagner";"Robert";"27.05.2013";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Richter";"Amelie";"21.02.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Richter";"Amelie";"21.02.2014";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Richter";"Amelie";"21.02.2014";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Richter";"Amelie";"21.02.2014";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Richter";"Amelie";"21.02.2014";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Maria";"14.09.2014";"2025";"2";"D";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Maria";"14.09.2014";"2025";"2";"M";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Maria";"14.09.2014";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Maria";"14.09.2014";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Maria";"14.09.2014";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Díaz";"Ana";"25.02.2013";"2025";"2";"D";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Díaz";"Ana";"25.02.2013";"2025";"2";"M";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Díaz";"Ana";"25.02.2013";"2025";"2";"E";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Díaz";"Ana";"25.02.2013";"2025";"2";"PH";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Díaz";"Ana";"25.02.2013";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Özcan";"Sibel";"11.09.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Özcan";"Sibel";"11.09.2014";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Özcan";"Sibel";"11.09.2014";"2025";"2";"E";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Özcan";"Sibel";"11.09.2014";"2025";"2";"PH";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Özcan";"Sibel";"11.09.2014";"2025";"2";"GE";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Krüger";"Benedikt";"13.05.2014";"2025";"2";"D";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Krüger";"Benedikt";"13.05.2014";"2025";"2";"M";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Krüger";"Benedikt";"13.05.2014";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Krüger";"Benedikt";"13.05.2014";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Krüger";"Benedikt";"13.05.2014";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Weber";"Stefanie";"27.06.2013";"2025";"2";"D";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Weber";"Stefanie";"27.06.2013";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Weber";"Stefanie";"27.06.2013";"2025";"2";"E";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Weber";"Stefanie";"27.06.2013";"2025";"2";"PH";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Weber";"Stefanie";"27.06.2013";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Frank";"Marie";"28.09.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Frank";"Marie";"28.09.2014";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Frank";"Marie";"28.09.2014";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Frank";"Marie";"28.09.2014";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Frank";"Marie";"28.09.2014";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Al-Rashid";"Farah";"02.08.2013";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Al-Rashid";"Farah";"02.08.2013";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Al-Rashid";"Farah";"02.08.2013";"2025";"2";"E";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Al-Rashid";"Farah";"02.08.2013";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Al-Rashid";"Farah";"02.08.2013";"2025";"2";"GE";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Wiśniewski";"Marek";"06.06.2014";"2025";"2";"D";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Wiśniewski";"Marek";"06.06.2014";"2025";"2";"M";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Wiśniewski";"Marek";"06.06.2014";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Wiśniewski";"Marek";"06.06.2014";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Wiśniewski";"Marek";"06.06.2014";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Huber";"Kai";"05.08.2013";"2025";"2";"D";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Huber";"Kai";"05.08.2013";"2025";"2";"M";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Huber";"Kai";"05.08.2013";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Huber";"Kai";"05.08.2013";"2025";"2";"PH";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Huber";"Kai";"05.08.2013";"2025";"2";"GE";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Saleh";"Maya";"04.10.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Saleh";"Maya";"04.10.2014";"2025";"2";"M";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Saleh";"Maya";"04.10.2014";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Saleh";"Maya";"04.10.2014";"2025";"2";"PH";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Saleh";"Maya";"04.10.2014";"2025";"2";"GE";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Ziegler";"Daniel";"05.04.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Ziegler";"Daniel";"05.04.2014";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Ziegler";"Daniel";"05.04.2014";"2025";"2";"E";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Ziegler";"Daniel";"05.04.2014";"2025";"2";"PH";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Ziegler";"Daniel";"05.04.2014";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Ghazi";"Elias";"24.06.2013";"2025";"2";"D";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Ghazi";"Elias";"24.06.2013";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Ghazi";"Elias";"24.06.2013";"2025";"2";"E";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Ghazi";"Elias";"24.06.2013";"2025";"2";"PH";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Ghazi";"Elias";"24.06.2013";"2025";"2";"GE";"";"";"PUK";"";"5";"";"4";"";"";"";"0";"0";"";""
"Hoang";"Hung";"03.11.2014";"2025";"2";"D";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Hoang";"Hung";"03.11.2014";"2025";"2";"M";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Hoang";"Hung";"03.11.2014";"2025";"2";"E";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Hoang";"Hung";"03.11.2014";"2025";"2";"PH";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Hoang";"Hung";"03.11.2014";"2025";"2";"GE";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Jana";"13.11.2013";"2025";"2";"D";"";"";"PUK";"";"6";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Jana";"13.11.2013";"2025";"2";"M";"";"";"PUK";"";"2";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Jana";"13.11.2013";"2025";"2";"E";"";"";"PUK";"";"1";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Jana";"13.11.2013";"2025";"2";"PH";"";"";"PUK";"";"4";"";"4";"";"";"";"0";"0";"";""
"Pfeiffer";"Jana";"13.11.2013";"2025";"2";"GE";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
"Krüger";"Nadine";"15.01.2013";"2025";"2";"D";"";"";"PUK";"";"3";"";"4";"";"";"";"0";"0";"";""
